date,horizon_days,sentiment_bucket,fng_value,forward_log_return
2018-06-08,60,MODERATE,40.0,-0.03513634837637605
2018-06-11,60,EXTREME_FEAR,15.0,-0.016656140640754935
2018-06-12,60,EXTREME_FEAR,19.0,-0.008113505298630197
2018-06-13,60,EXTREME_FEAR,19.0,0.01828407003929977
2018-06-14,60,EXTREME_FEAR,17.0,-0.05316877947341386
2018-06-15,60,MODERATE,26.0,-0.021190683491153495
2018-06-18,60,MODERATE,27.0,-0.05855285079302741
2018-06-19,60,MODERATE,32.0,-0.03803049249192758
2018-06-20,60,MODERATE,34.0,-0.0397124478219914
2018-06-21,60,MODERATE,37.0,-0.0689754686270534
2018-06-22,60,MODERATE,28.0,0.046192089592441476
2018-06-25,60,EXTREME_FEAR,16.0,0.02361956217654182
2018-06-26,60,MODERATE,21.0,0.06757323452571945
2018-06-27,60,EXTREME_FEAR,18.0,0.08969967407729734
2018-06-28,60,EXTREME_FEAR,20.0,0.1108387543112832
2018-06-29,60,EXTREME_FEAR,16.0,0.03603620140905678
2018-07-02,60,MODERATE,27.0,-0.018183205641627898
2018-07-03,60,MODERATE,31.0,0.022287211958486097
2018-07-05,60,MODERATE,37.0,0.0007512828273624206
2018-07-06,60,MODERATE,34.0,-0.012648758422533102
2018-07-09,60,MODERATE,39.0,-0.02792360627557533
2018-07-10,60,MODERATE,37.0,0.026908166960416813
2018-07-11,60,MODERATE,29.0,0.028060490381493608
2018-07-12,60,MODERATE,33.0,0.061284606477412185
2018-07-13,60,MODERATE,29.0,0.06428453163107384
2018-07-16,60,MODERATE,36.0,-0.0148100397258073
2018-07-17,60,MODERATE,39.0,-0.10587761443395269
2018-07-18,60,MODERATE,42.0,-0.1639441027760677
2018-07-19,60,MODERATE,44.0,-0.17396798144684095
2018-07-20,60,MODERATE,47.0,-0.10871676917566084
2018-07-23,60,MODERATE,44.0,-0.15618206774929008
2018-07-24,60,MODERATE,49.0,-0.2525024369094609
2018-07-25,60,MODERATE,54.0,-0.2336494201879293
2018-07-26,60,MODERATE,53.0,-0.20690420809626262
2018-07-27,60,MODERATE,47.0,-0.23003305972978538
2018-07-30,60,MODERATE,53.0,-0.23368790324958083
2018-07-31,60,MODERATE,48.0,-0.18045093636981824
2018-08-01,60,MODERATE,39.0,-0.16327271806394927
2018-08-02,60,MODERATE,39.0,-0.15590650072431084
2018-08-03,60,MODERATE,36.0,-0.1604009373570625
2018-08-06,60,MODERATE,25.0,-0.09302601337111743
2018-08-07,60,MODERATE,25.0,-0.0666636872293076
2018-08-08,60,MODERATE,23.0,0.011350226914760009
2018-08-09,60,EXTREME_FEAR,19.0,-0.027754288876540356
2018-08-10,60,MODERATE,21.0,0.03728507033935652
2018-08-13,60,MODERATE,21.0,0.025621799255236666
2018-08-14,60,EXTREME_FEAR,16.0,0.051925893042190086
2018-08-15,60,EXTREME_FEAR,18.0,0.02275563822823229
2018-08-16,60,MODERATE,21.0,0.008001416287749419
2018-08-17,60,EXTREME_FEAR,19.0,-0.03233164279276318
2018-08-20,60,MODERATE,26.0,0.00804557050496535
2018-08-21,60,EXTREME_FEAR,19.0,-0.12289968358670372
2018-08-22,60,MODERATE,21.0,-0.121345510491286
2018-08-23,60,EXTREME_FEAR,18.0,-0.1587630341539163
2018-08-24,60,EXTREME_FEAR,19.0,-0.32168230308659407
2018-08-27,60,EXTREME_FEAR,18.0,-0.43596860413961547
2018-08-28,60,EXTREME_FEAR,19.0,-0.4330427583874348
2018-08-29,60,EXTREME_FEAR,19.0,-0.48311349591230957
2018-08-30,60,MODERATE,22.0,-0.6133015067546101
2018-08-31,60,EXTREME_FEAR,17.0,-0.6108254933099502
2018-09-04,60,MODERATE,26.0,-0.5476221473548573
2018-09-05,60,EXTREME_FEAR,17.0,-0.46218414971718036
2018-09-06,60,EXTREME_FEAR,14.0,-0.4856776098954807
2018-09-07,60,EXTREME_FEAR,17.0,-0.5072526076373708
2018-09-10,60,EXTREME_FEAR,15.0,-0.4697935492916302
2018-09-11,60,EXTREME_FEAR,18.0,-0.5851351405690647
2018-09-12,60,EXTREME_FEAR,14.0,-0.6191160018876107
2018-09-13,60,EXTREME_FEAR,20.0,-0.6209401835841828
2018-09-14,60,MODERATE,23.0,-0.6427744343830121
2018-09-17,60,MODERATE,25.0,-0.5885335914936393
2018-09-18,60,MODERATE,21.0,-0.6537449765182048
2018-09-19,60,MODERATE,24.0,-0.6797298764732524
2018-09-20,60,MODERATE,24.0,-0.6090416849227454
2018-09-21,60,MODERATE,31.0,-0.6000432758799015
2018-09-24,60,MODERATE,43.0,-0.565698537386139
2018-09-25,60,MODERATE,37.0,-0.4441804973246878
2018-09-26,60,MODERATE,37.0,-0.5109427203901049
2018-09-27,60,MODERATE,42.0,-0.492877765425865
2018-09-28,60,MODERATE,42.0,-0.5437669038611452
2018-10-01,60,MODERATE,35.0,-0.5894451644497685
2018-10-02,60,MODERATE,33.0,-0.5133051057312086
2018-10-03,60,MODERATE,36.0,-0.5523931415328558
2018-10-04,60,MODERATE,29.0,-0.5114858852279334
2018-10-05,60,MODERATE,37.0,-0.5458465558894503
2018-10-08,60,MODERATE,26.0,-0.5448764389360324
2018-10-09,60,MODERATE,31.0,-0.5009228992368742
2018-10-10,60,MODERATE,28.0,-0.4908980343382549
2018-10-11,60,EXTREME_FEAR,19.0,-0.43849965015925335
2018-10-12,60,EXTREME_FEAR,13.0,-0.5338860924690199
2018-10-15,60,EXTREME_FEAR,20.0,-0.5816330344687284
2018-10-16,60,MODERATE,24.0,-0.5765128351363884
2018-10-17,60,MODERATE,23.0,-0.5891956709518449
2018-10-18,60,MODERATE,26.0,-0.5721146958546092
2018-10-19,60,MODERATE,24.0,-0.5639440037089731
2018-10-22,60,MODERATE,27.0,-0.5729522296687067
2018-10-23,60,MODERATE,24.0,-0.5858584549617809
2018-10-24,60,MODERATE,23.0,-0.594369151798994
2018-10-25,60,MODERATE,25.0,-0.5869735943063961
2018-10-26,60,MODERATE,29.0,-0.5870411898043221
2018-10-29,60,MODERATE,34.0,-0.6014312180197117
2018-10-30,60,MODERATE,31.0,-0.6081463088694261
2018-10-31,60,MODERATE,32.0,-0.5945338989538804
2018-11-01,60,MODERATE,29.0,-0.6121895961005704
2018-11-02,60,MODERATE,36.0,-0.6051772707891837
2018-11-05,60,MODERATE,42.0,-0.6183411153903332
2018-11-06,60,MODERATE,42.0,-0.62268130777574
2018-11-07,60,MODERATE,48.0,-0.6486117889833078
2018-11-08,60,MODERATE,51.0,-0.6410367108097361
2018-11-09,60,MODERATE,47.0,-0.5547346383912652
2018-11-12,60,MODERATE,52.0,-0.5575017047482846
2018-11-13,60,MODERATE,56.0,-0.5542547917128082
2018-11-14,60,MODERATE,49.0,-0.45736884264194044
2018-11-15,60,MODERATE,28.0,-0.44569476039783745
2018-11-16,60,MODERATE,23.0,-0.4316929559808593
2018-11-19,60,MODERATE,28.0,-0.21042015906161615
2018-11-20,60,MODERATE,21.0,-0.10707475967700952
2018-11-21,60,EXTREME_FEAR,15.0,-0.15177030542443282
2018-11-23,60,EXTREME_FEAR,12.0,-0.08183616469600208
2018-11-26,60,EXTREME_FEAR,17.0,0.027036038750016478
2018-11-27,60,EXTREME_FEAR,11.0,0.008765554006293974
2018-11-28,60,EXTREME_FEAR,14.0,-0.1003181709443347
2018-11-29,60,EXTREME_FEAR,18.0,-0.10436816831469353
2018-11-30,60,EXTREME_FEAR,19.0,-0.04004286933841772
2018-12-03,60,EXTREME_FEAR,17.0,-0.03463751006996385
2018-12-04,60,EXTREME_FEAR,12.0,-0.01541268951789998
2018-12-06,60,EXTREME_FEAR,13.0,0.10321301859622645
2018-12-07,60,EXTREME_FEAR,11.0,0.13429473283753246
2018-12-10,60,EXTREME_FEAR,19.0,0.1077451232679475
2018-12-11,60,EXTREME_FEAR,15.0,0.13133477586361086
2018-12-12,60,EXTREME_FEAR,14.0,0.11429407324197738
2018-12-13,60,EXTREME_FEAR,14.0,0.16463892912642464
2018-12-14,60,EXTREME_FEAR,10.0,0.1908656408401599
2018-12-17,60,EXTREME_FEAR,17.0,0.11069201858966604
2018-12-18,60,MODERATE,23.0,0.08712120826311076
2018-12-19,60,MODERATE,21.0,0.08325994673599468
2018-12-20,60,MODERATE,27.0,-0.011424487639498548
2018-12-21,60,MODERATE,35.0,0.03350941101024385
2018-12-24,60,MODERATE,25.0,-0.013485031264443115
2018-12-26,60,MODERATE,26.0,0.027052281308619364
2018-12-27,60,MODERATE,29.0,0.08650705365857614
2018-12-28,60,MODERATE,21.0,0.04073656974742401
2018-12-31,60,MODERATE,26.0,0.08361621522649643
2019-01-02,60,MODERATE,30.0,0.03854474942311037
2019-01-03,60,MODERATE,33.0,0.08045486206220365
2019-01-04,60,MODERATE,48.0,0.23504451021567774
2019-01-07,60,MODERATE,39.0,0.21144110193659926
2019-01-08,60,MODERATE,39.0,0.19990048531803262
2019-01-09,60,MODERATE,42.0,0.22166761067496543
2019-01-10,60,MODERATE,37.0,0.36315448448091625
2019-01-11,60,EXTREME_FEAR,19.0,0.3446994875839047
2019-01-14,60,EXTREME_FEAR,16.0,0.36236130564725977
2019-01-15,60,MODERATE,27.0,0.3328343437326162
2019-01-16,60,MODERATE,24.0,0.3310893054987071
2019-01-17,60,MODERATE,28.0,0.3202478702081045
2019-01-18,60,MODERATE,29.0,0.3586010957740834
2019-01-22,60,MODERATE,27.0,0.37639268111212787
2019-01-23,60,MODERATE,33.0,0.3906094010580248
2019-01-24,60,MODERATE,37.0,0.40510717020413844
2019-01-25,60,MODERATE,35.0,0.43695026918392577
2019-01-28,60,MODERATE,35.0,0.4540553344303684
2019-01-29,60,MODERATE,21.0,0.41285055068454357
2019-01-30,60,MODERATE,22.0,0.4149955811367485
2019-01-31,60,EXTREME_FEAR,17.0,0.4170932265042374
2019-02-01,60,MODERATE,23.0,0.4279195305937852
2019-02-04,60,MODERATE,27.0,0.44587425675219694
2019-02-05,60,MODERATE,21.0,0.4626039939821439
2019-02-06,60,EXTREME_FEAR,14.0,0.5245589837122713
2019-02-07,60,EXTREME_FEAR,18.0,0.5250243874329126
2019-02-08,60,MODERATE,37.0,0.46361751735732676
2019-02-11,60,MODERATE,46.0,0.4945343199005672
2019-02-12,60,MODERATE,38.0,0.5247391427028962
2019-02-13,60,MODERATE,48.0,0.5631848056032346
2019-02-14,60,MODERATE,48.0,0.7704220789382091
2019-02-15,60,MODERATE,43.0,0.7920453237412985
2019-02-19,60,MODERATE,65.0,0.7317844616685154
2019-02-20,60,MODERATE,59.0,0.6787012029629771
2019-02-21,60,MODERATE,59.0,0.6191118159864869
2019-02-22,60,MODERATE,61.0,0.6890514341786975
2019-02-25,60,MODERATE,47.0,0.7183171251621692
2019-02-26,60,MODERATE,40.0,0.6894237608974962
2019-02-27,60,MODERATE,39.0,0.7162170729146357
2019-02-28,60,MODERATE,39.0,0.728546404604006
2019-03-01,60,MODERATE,42.0,0.8150555319138247
2019-03-04,60,MODERATE,36.0,0.8338225164279326
2019-03-05,60,MODERATE,35.0,0.7585522364470496
2019-03-06,60,MODERATE,42.0,0.7868059376190168
2019-03-07,60,MODERATE,56.0,0.7413135810500523
2019-03-08,60,MODERATE,54.0,0.6809623774186425
2019-03-11,60,MODERATE,56.0,0.694909526027392
2019-03-12,60,MODERATE,56.0,0.6936217148134893
2019-03-13,60,MODERATE,54.0,0.7222229494139973
2019-03-14,60,MODERATE,55.0,0.7122771297486837
2019-03-15,60,MODERATE,55.0,0.693890683699001
2019-03-18,60,MODERATE,56.0,0.7031211589213785
2019-03-19,60,MODERATE,56.0,0.7039628740934744
2019-03-20,60,MODERATE,55.0,0.7546861820980534
2019-03-21,60,MODERATE,62.0,0.838601113319077
2019-03-22,60,MODERATE,56.0,0.8139997576927216
2019-03-25,60,MODERATE,46.0,0.8501440691983203
2019-03-26,60,MODERATE,43.0,0.8715890926396397
2019-03-27,60,MODERATE,44.0,0.9091098771878801
2019-03-28,60,MODERATE,49.0,0.9954804767685382
2019-03-29,60,MODERATE,50.0,1.0567390540973418
2019-04-01,60,MODERATE,62.0,1.14111892598368
2019-04-02,60,MODERATE,60.0,0.8292572722782977
2019-04-03,60,MODERATE,71.0,0.9142598925956011
2019-04-04,60,MODERATE,61.0,0.7653844379259109
2019-04-05,60,MODERATE,59.0,0.762954104183905
2019-04-08,60,MODERATE,65.0,0.8158989360172053
2019-04-09,60,MODERATE,64.0,0.7463234394956455
2019-04-10,60,MODERATE,62.0,0.8361284537308391
2019-04-11,60,MODERATE,65.0,0.9093632722984863
2019-04-12,60,MODERATE,42.0,0.8706777814861644
2019-04-15,60,MODERATE,60.0,0.8072103150093084
2019-04-16,60,MODERATE,50.0,0.813979659331626
2019-04-17,60,MODERATE,61.0,0.7297150655782798
2019-04-18,60,MODERATE,64.0,0.5815333118911669
2019-04-22,60,MODERATE,61.0,0.5852053904956337
2019-04-23,60,MODERATE,68.0,0.6492872648520106
2019-04-24,60,MODERATE,65.0,0.6559581498553507
2019-04-25,60,MODERATE,58.0,0.6856414346760538
2019-04-26,60,MODERATE,41.0,0.6288096546574182
2019-04-29,60,MODERATE,42.0,0.6258748911492643
2019-04-30,60,MODERATE,42.0,0.6164978256703437
2019-05-01,60,MODERATE,51.0,0.6026323015911895
2019-05-02,60,MODERATE,50.0,0.5475967849381278
2019-05-03,60,MODERATE,63.0,0.5101605168151566
2019-05-06,60,MODERATE,57.0,0.5624670145411342
2019-05-07,60,MODERATE,69.0,0.5788424887868056
2019-05-08,60,MODERATE,63.0,0.5642732546174037
2019-05-09,60,MODERATE,69.0,0.6481459383820579
2019-05-10,60,MODERATE,71.0,0.587459186091349
2019-05-13,60,MODERATE,78.0,0.42402488901354163
2019-05-14,60,MODERATE,78.0,0.40336002644064817
2019-05-15,60,MODERATE,77.0,0.36865476601899827
2019-05-16,60,MODERATE,75.0,0.36713659555247574
2019-05-17,60,MODERATE,65.0,0.3945107294218887
2019-05-20,60,MODERATE,73.0,0.2310156879489323
2019-05-21,60,MODERATE,68.0,0.25841727112744745
2019-05-22,60,MODERATE,69.0,0.3007071466724118
2019-05-23,60,MODERATE,65.0,0.3256722965921308
2019-05-24,60,MODERATE,64.0,0.29827417836679654
2019-05-28,60,MODERATE,71.0,0.15068078245397412
2019-05-29,60,MODERATE,71.0,0.15695000635585232
2019-05-30,60,MODERATE,73.0,0.22397249323206914
2019-05-31,60,MODERATE,61.0,0.19020321340350554
2019-06-03,60,MODERATE,66.0,0.21573462172161925
2019-06-04,60,MODERATE,42.0,0.2354917677428035
2019-06-05,60,MODERATE,27.0,0.19513941361644738
2019-06-06,60,MODERATE,34.0,0.20462958145624205
2019-06-07,60,MODERATE,27.0,0.2781518955188173
2019-06-10,60,MODERATE,46.0,0.28085161373852563
2019-06-11,60,MODERATE,61.0,0.2881783782168554
2019-06-12,60,MODERATE,60.0,0.23979606734458309
2019-06-13,60,MODERATE,63.0,0.22763547668942527
2019-06-14,60,MODERATE,67.0,0.15150199076302648
2019-06-17,60,EXTREME_GREED,84.0,0.08806462976529647
2019-06-18,60,EXTREME_GREED,83.0,0.13651077464528738
2019-06-19,60,EXTREME_GREED,82.0,0.11084183550644544
2019-06-20,60,EXTREME_GREED,81.0,0.07574165500245449
2019-06-21,60,EXTREME_GREED,84.0,0.00948860558668621
2019-06-24,60,EXTREME_GREED,80.0,-0.0766881400811534
2019-06-25,60,EXTREME_GREED,87.0,-0.13845159681109626
2019-06-26,60,EXTREME_GREED,95.0,-0.24561089571652128
2019-06-27,60,EXTREME_GREED,92.0,-0.1392330370021501
2019-06-28,60,MODERATE,62.0,-0.3641367998104292
2019-07-01,60,MODERATE,65.0,-0.2207268986640325
2019-07-02,60,MODERATE,63.0,-0.28549844324561213
2019-07-03,60,MODERATE,79.0,-0.37123699407144545
2019-07-05,60,MODERATE,67.0,-0.2804187013181601
2019-07-08,60,MODERATE,74.0,-0.38700099583857356
2019-07-09,60,EXTREME_GREED,84.0,-0.40421324979960555
2019-07-10,60,EXTREME_GREED,83.0,-0.3864414087732068
2019-07-11,60,MODERATE,62.0,-0.32512241866893676
2019-07-12,60,MODERATE,33.0,-0.3597708683759961
2019-07-15,60,EXTREME_FEAR,16.0,-0.2806740598849338
2019-07-16,60,MODERATE,34.0,-0.09766875014760881
2019-07-17,60,EXTREME_FEAR,19.0,-0.12129865630196834
2019-07-18,60,MODERATE,40.0,-0.24823295032528447
2019-07-19,60,MODERATE,42.0,-0.22908423248731924
2019-07-22,60,MODERATE,42.0,-0.231531540627738
2019-07-23,60,MODERATE,40.0,-0.20724746597423976
2019-07-24,60,EXTREME_FEAR,20.0,-0.19125176124416493
2019-07-25,60,MODERATE,42.0,-0.21764332246539234
2019-07-26,60,MODERATE,24.0,-0.18007884044174205
2019-07-29,60,EXTREME_FEAR,19.0,-0.16413562491022476
2019-07-30,60,MODERATE,22.0,-0.24567875547211881
2019-07-31,60,MODERATE,31.0,-0.29707695378785093
2019-08-01,60,MODERATE,57.0,-0.18297840019116118
2019-08-02,60,MODERATE,61.0,-0.12781666794605256
2019-08-05,60,MODERATE,64.0,-0.2249276731077113
2019-08-06,60,MODERATE,66.0,-0.22062113577530307
2019-08-07,60,MODERATE,45.0,-0.26090061121097374
2019-08-08,60,MODERATE,61.0,-0.2562800092000395
2019-08-09,60,MODERATE,60.0,-0.23136843736705168
2019-08-12,60,MODERATE,48.0,-0.19751048860305176
2019-08-13,60,MODERATE,45.0,-0.15184086375448438
2019-08-14,60,EXTREME_FEAR,11.0,-0.08122188783195214
2019-08-15,60,EXTREME_FEAR,13.0,-0.1579580176039471
2019-08-16,60,MODERATE,31.0,-0.16939196898265174
2019-08-19,60,MODERATE,30.0,-0.21370459852080498
2019-08-20,60,MODERATE,39.0,-0.20044569697183467
2019-08-21,60,EXTREME_FEAR,11.0,-0.15204263129103196
2019-08-22,60,EXTREME_FEAR,5.0,-0.17648190062860045
2019-08-23,60,MODERATE,33.0,-0.2251976628121823
2019-08-26,60,MODERATE,41.0,-0.23411279775708288
2019-08-27,60,MODERATE,30.0,-0.2381208860929928
2019-08-28,60,MODERATE,32.0,-0.24396332189716238
2019-08-29,60,EXTREME_FEAR,20.0,-0.26495950603003077
2019-08-30,60,MODERATE,24.0,-0.2950013724845782
2019-09-03,60,MODERATE,41.0,-0.3864429801139162
2019-09-04,60,MODERATE,43.0,-0.34121840969791173
2019-09-05,60,MODERATE,41.0,-0.3094005589290961
2019-09-06,60,MODERATE,43.0,-0.34642365936688735
2019-09-09,60,MODERATE,41.0,-0.3449035304775927
2019-09-10,60,MODERATE,41.0,-0.33283384204289956
2019-09-11,60,MODERATE,38.0,-0.31227824271978094
2019-09-12,60,MODERATE,39.0,-0.3216293974459313
2019-09-13,60,MODERATE,38.0,-0.3364034873349875
2019-09-16,60,MODERATE,38.0,-0.34501580224781425
2019-09-17,60,MODERATE,41.0,-0.34992732335923427
2019-09-18,60,MODERATE,38.0,-0.34216192147355795
2019-09-19,60,MODERATE,31.0,-0.34516498907716797
2019-09-20,60,MODERATE,41.0,-0.38436857448466183
2019-09-23,60,MODERATE,41.0,-0.3819548991097957
2019-09-24,60,MODERATE,39.0,-0.16945920999848288
2019-09-25,60,EXTREME_FEAR,15.0,-0.16405879441579724
2019-09-26,60,EXTREME_FEAR,12.0,-0.11751201778116468
2019-09-27,60,MODERATE,24.0,-0.11497110559172957
2019-09-30,60,MODERATE,27.0,-0.12456026561651656
2019-10-01,60,MODERATE,38.0,-0.14197750040808227
2019-10-02,60,MODERATE,39.0,-0.1408873590736444
2019-10-03,60,MODERATE,37.0,-0.12450932722775286
2019-10-04,60,MODERATE,30.0,-0.13166659596813224
2019-10-07,60,MODERATE,27.0,-0.16585021154311652
2019-10-08,60,MODERATE,39.0,-0.11363410060148525
2019-10-09,60,MODERATE,37.0,-0.10109708376590007
2019-10-10,60,MODERATE,41.0,-0.05049156714122523
2019-10-11,60,MODERATE,39.0,-0.029498499387333926
2019-10-14,60,MODERATE,37.0,-0.06100360676711254
2019-10-15,60,MODERATE,39.0,-0.004741655983174095
2019-10-16,60,MODERATE,40.0,0.011940500686526134
2019-10-17,60,MODERATE,40.0,0.08555502732582605
2019-10-18,60,MODERATE,40.0,0.09946121858863946
2019-10-21,60,MODERATE,37.0,0.056601549582088274
2019-10-22,60,MODERATE,39.0,0.10013920966436746
2019-10-23,60,MODERATE,33.0,0.15172703425682074
2019-10-24,60,EXTREME_FEAR,20.0,0.14708796313200878
2019-10-25,60,MODERATE,24.0,-0.02978849845211881
2019-10-28,60,MODERATE,52.0,-0.09166201883357626
2019-10-29,60,MODERATE,54.0,-0.05649687384938383
2019-10-30,60,MODERATE,53.0,0.016468878562995636
2019-10-31,60,MODERATE,50.0,0.01264259265185703
2019-11-01,60,MODERATE,49.0,0.026414682506217976
2019-11-04,60,MODERATE,49.0,-0.0066175735059408845
2019-11-05,60,MODERATE,54.0,-0.005259266358972647
2019-11-06,60,MODERATE,53.0,-0.01940720146721258
2019-11-07,60,MODERATE,54.0,0.036640142527282246
2019-11-08,60,MODERATE,42.0,0.09988731082749838
2019-11-11,60,MODERATE,40.0,0.11202498559849335
2019-11-12,60,MODERATE,39.0,0.1116125061548
2019-11-13,60,MODERATE,38.0,0.14750465399821883
2019-11-14,60,MODERATE,41.0,0.1704172611197548
2019-11-15,60,MODERATE,38.0,0.18467289604140802
2019-11-18,60,MODERATE,38.0,0.21594583447720123
2019-11-19,60,MODERATE,32.0,0.21180150647354337
2019-11-20,60,MODERATE,32.0,0.18239059399119412
2019-11-21,60,MODERATE,30.0,0.22888809644854996
2019-11-22,60,EXTREME_FEAR,20.0,0.2833216931775512
2019-11-25,60,EXTREME_FEAR,17.0,0.30040454800529104
2019-11-26,60,MODERATE,21.0,0.2578594749567934
2019-11-27,60,EXTREME_FEAR,20.0,0.1579651605960048
2019-11-29,60,MODERATE,31.0,0.12384555197839422
2019-12-02,60,MODERATE,28.0,0.16927000582956886
2019-12-03,60,MODERATE,28.0,0.1920073768705544
2019-12-04,60,MODERATE,24.0,0.19208074459969282
2019-12-05,60,MODERATE,21.0,0.16166623317322198
2019-12-06,60,MODERATE,29.0,0.18478823588035861
2019-12-09,60,MODERATE,32.0,0.2091473853946943
2019-12-10,60,MODERATE,26.0,0.08497873195596792
2019-12-11,60,EXTREME_FEAR,20.0,0.09159503069295319
2019-12-12,60,MODERATE,23.0,0.08825454752281747
2019-12-13,60,MODERATE,22.0,-0.3801345066147114
2019-12-16,60,MODERATE,24.0,-0.21995306282348698
2019-12-17,60,MODERATE,23.0,-0.2808598181005832
2019-12-18,60,EXTREME_FEAR,15.0,-0.331116332020237
2019-12-19,60,MODERATE,21.0,-0.31845252784567646
2019-12-20,60,MODERATE,23.0,-0.15356322929842112
2019-12-23,60,MODERATE,33.0,-0.17111356379960546
2019-12-24,60,MODERATE,25.0,-0.13211224450581818
2019-12-26,60,MODERATE,39.0,-0.07218982378930902
2019-12-27,60,MODERATE,38.0,-0.08723856438289151
2019-12-30,60,MODERATE,40.0,-0.08235599824907999
2019-12-31,60,MODERATE,38.0,-0.10604668012515178
2020-01-02,60,MODERATE,39.0,-0.08288237420534117
2020-01-03,60,MODERATE,38.0,-0.13168601275575728
2020-01-06,60,MODERATE,41.0,-0.16207383058232744
2020-01-07,60,MODERATE,40.0,-0.1837119639427715
2020-01-08,60,MODERATE,51.0,-0.18229657456931414
2020-01-09,60,MODERATE,44.0,-0.08020876491656453
2020-01-10,60,MODERATE,41.0,-0.12924716511464973
2020-01-13,60,MODERATE,49.0,-0.10477080372616204
2020-01-14,60,MODERATE,56.0,-0.18974130808849055
2020-01-15,60,MODERATE,54.0,-0.2520241281119096
2020-01-16,60,MODERATE,55.0,-0.24291073264340965
2020-01-17,60,MODERATE,54.0,-0.29587900843573295
2020-01-21,60,MODERATE,49.0,-0.20612561759692027
2020-01-22,60,MODERATE,52.0,-0.20156518739763607
2020-01-23,60,MODERATE,49.0,-0.20010379825017455
2020-01-24,60,MODERATE,40.0,-0.20496037410651477
2020-01-27,60,MODERATE,50.0,-0.22463851854750758
2020-01-28,60,MODERATE,54.0,-0.2308058280647945
2020-01-29,60,MODERATE,57.0,-0.21013408489555455
2020-01-30,60,MODERATE,57.0,-0.1986783899019287
2020-01-31,60,MODERATE,55.0,-0.18040467859608575
2020-02-03,60,MODERATE,59.0,-0.0544478639891994
2020-02-04,60,MODERATE,56.0,-0.058584388526045354
2020-02-05,60,MODERATE,53.0,-0.08107582607222757
2020-02-06,60,MODERATE,61.0,-0.08772142366191689
2020-02-07,60,MODERATE,56.0,-0.08440269206504364
2020-02-10,60,MODERATE,57.0,-0.06149263962197258
2020-02-11,60,MODERATE,52.0,-0.02546971951358057
2020-02-12,60,MODERATE,61.0,-0.04794367162592386
2020-02-13,60,MODERATE,65.0,-0.17182551304029783
2020-02-14,60,MODERATE,63.0,-0.15805913171847258
2020-02-18,60,MODERATE,53.0,-0.08990282214526388
2020-02-19,60,MODERATE,50.0,0.01036147023455311
2020-02-20,60,MODERATE,44.0,-0.029603805433747313
2020-02-21,60,MODERATE,44.0,0.004134735684164781
2020-02-24,60,MODERATE,46.0,0.008139001005031718
2020-02-25,60,MODERATE,44.0,0.01921918467844265
2020-02-26,60,MODERATE,41.0,0.029187091483877395
2020-02-27,60,MODERATE,39.0,0.044319762547749025
2020-02-28,60,MODERATE,40.0,0.018575154515410287
2020-03-02,60,MODERATE,38.0,0.03450046301692813
2020-03-03,60,MODERATE,38.0,0.08063594263765715
2020-03-04,60,MODERATE,40.0,0.07521010744386791
2020-03-05,60,MODERATE,41.0,0.11323567900135315
2020-03-06,60,MODERATE,39.0,0.043675199830441706
2020-03-09,60,EXTREME_FEAR,17.0,0.19780254741275913
2020-03-10,60,EXTREME_FEAR,16.0,0.21435377187859675
2020-03-11,60,EXTREME_FEAR,17.0,0.20025770811760552
2020-03-12,60,EXTREME_FEAR,14.0,0.6758904900117918
2020-03-13,60,EXTREME_FEAR,10.0,0.5656789154802704
2020-03-16,60,EXTREME_FEAR,9.0,0.6771797276124218
